generate_params:do_sample,generate_params:max_new_tokens,generate_params:temperature,model,sarcasm_model,sarcasm_prob_neutral:max,sarcasm_prob_neutral:mean,sarcasm_prob_neutral:min,sarcasm_prob_neutral:q1,sarcasm_prob_neutral:q2,sarcasm_prob_neutral:q3,sarcasm_prob_neutral:std,sarcasm_prob_orig:max,sarcasm_prob_orig:mean,sarcasm_prob_orig:min,sarcasm_prob_orig:q1,sarcasm_prob_orig:q2,sarcasm_prob_orig:q3,sarcasm_prob_orig:std,similarity:max,similarity:mean,similarity:min,similarity:q1,similarity:q2,similarity:q3,similarity:std,similarity_model
True,20,0.5,maxmarcon/bart-base-sarcasm-defuser,helinivan/english-sarcasm-detector,0.8640799522399902,0.0278142747252878,0.003283679485321,0.0072474181652069,0.0105955600738525,0.0196093916893005,0.0716382920317867,0.9518612027168274,0.1100234013615232,0.0031538605690002,0.0089910924434661,0.022083044052124,0.0911515355110168,0.197811488940134,1.0000001192092896,0.7852434600844528,0.2509630918502807,0.6858731508255005,0.8023076057434082,0.899185061454773,0.1439826920735626,multi-qa-mpnet-base-dot-v1
True,100,1.5,maxmarcon/bart-base-sarcasm-defuser,helinivan/english-sarcasm-detector,0.7978536486625671,0.0242896288332313,0.0033367276191711,0.0068656802177429,0.010325014591217,0.0169555246829986,0.0625868483934093,0.9518612027168274,0.1100234013615232,0.0031538605690002,0.0089910924434661,0.022083044052124,0.0911515355110168,0.197811488940134,1.0000001192092896,0.7677457979231169,0.0593725144863128,0.672864556312561,0.7940576076507568,0.87800732254982,0.1514715502297293,multi-qa-mpnet-base-dot-v1
True,100,1.0,maxmarcon/bart-base-sarcasm-defuser,helinivan/english-sarcasm-detector,0.8640799522399902,0.027010692008818,0.0033283233642578,0.0073531568050384,0.0107923150062561,0.0191139578819274,0.0709330194947254,0.9518612027168274,0.1100234013615232,0.0031538605690002,0.0089910924434661,0.022083044052124,0.0911515355110168,0.197811488940134,1.0000001192092896,0.7901614762315846,0.3482810258865356,0.6971477270126343,0.8136025667190552,0.901281714439392,0.1414789390333147,multi-qa-mpnet-base-dot-v1
True,100,0.5,maxmarcon/bart-base-sarcasm-defuser,helinivan/english-sarcasm-detector,0.8640799522399902,0.0269144228010466,0.0034115314483642,0.0072177350521087,0.0106180906295776,0.0195075571537017,0.0706508570925609,0.9518612027168274,0.1100234013615232,0.0031538605690002,0.0089910924434661,0.022083044052124,0.0911515355110168,0.197811488940134,1.0000001192092896,0.7893759475211904,0.3354335427284241,0.6858283281326294,0.8141318559646606,0.903927743434906,0.146433575542984,multi-qa-mpnet-base-dot-v1
True,100,1.5,maxmarcon/bart-base-sarcasm-defuser,helinivan/english-sarcasm-detector,0.7215010523796082,0.022536426361161,0.0032818913459777,0.0072506666183471,0.009857177734375,0.0170520544052124,0.0529790469299844,0.9518612027168274,0.1100234013615232,0.0031538605690002,0.0089910924434661,0.022083044052124,0.0911515355110168,0.197811488940134,1.0000001192092896,0.7613792621728146,0.2961878180503845,0.6522053480148315,0.78827303647995,0.8778912425041199,0.1527394827388711,multi-qa-mpnet-base-dot-v1
False,20,1.0,facebook/bart-base,helinivan/english-sarcasm-detector,0.9559281468391418,0.1146827349759111,0.0031538605690002,0.0094116032123565,0.0241388082504272,0.0988981425762176,0.2002993391540118,0.9518612027168274,0.1100234013615232,0.0031538605690002,0.0089910924434661,0.022083044052124,0.0911515355110168,0.197811488940134,1.000000238418579,0.9836200505796104,0.6503888964653015,0.9999998807907104,1.0,1.0,0.0491691602700906,multi-qa-mpnet-base-dot-v1
False,50,1.0,facebook/bart-base,helinivan/english-sarcasm-detector,0.9578845500946044,0.1099946378457425,0.0031538605690002,0.0089910924434661,0.022083044052124,0.0911515355110168,0.1978785404214311,0.9518612027168274,0.1100234013615232,0.0031538605690002,0.0089910924434661,0.022083044052124,0.0911515355110168,0.197811488940134,1.000000238418579,0.9997330777572864,0.9067931175231934,0.9999999403953552,1.0,1.0,0.0043414591200551,multi-qa-mpnet-base-dot-v1
False,100,1.0,facebook/bart-base,helinivan/english-sarcasm-detector,0.9578845500946044,0.1099930324939766,0.0031538605690002,0.0089910924434661,0.022083044052124,0.0911515355110168,0.1978793866981498,0.9518612027168274,0.1100234013615232,0.0031538605690002,0.0089910924434661,0.022083044052124,0.0911515355110168,0.197811488940134,1.000000238418579,0.9999085953741362,0.9757527112960817,0.9999999403953552,1.0,1.0,0.0012005987352138,multi-qa-mpnet-base-dot-v1
True,50,1.0,facebook/bart-base,helinivan/english-sarcasm-detector,0.9510655999183656,0.1099808621888208,0.0031538605690002,0.0089910924434661,0.022083044052124,0.0911515355110168,0.1978197412393122,0.9518612027168274,0.1100234013615232,0.0031538605690002,0.0089910924434661,0.022083044052124,0.0911515355110168,0.197811488940134,1.000000238418579,0.9997304508180328,0.9067931175231934,0.9999999403953552,1.0,1.0,0.0043426301508439,multi-qa-mpnet-base-dot-v1
True,50,0.5,facebook/bart-base,helinivan/english-sarcasm-detector,0.9578845500946044,0.1099946378457425,0.0031538605690002,0.0089910924434661,0.022083044052124,0.0911515355110168,0.1978785404214311,0.9518612027168274,0.1100234013615232,0.0031538605690002,0.0089910924434661,0.022083044052124,0.0911515355110168,0.197811488940134,1.000000238418579,0.9997330777572864,0.9067931175231934,0.9999999403953552,1.0,1.0,0.0043414591200551,multi-qa-mpnet-base-dot-v1
True,50,1.5,facebook/bart-base,helinivan/english-sarcasm-detector,0.950652837753296,0.1099683889234909,0.0031538605690002,0.008947879076004,0.022060215473175,0.0911515355110168,0.1978216469356619,0.9518612027168274,0.1100234013615232,0.0031538605690002,0.0089910924434661,0.022083044052124,0.0911515355110168,0.197811488940134,1.000000238418579,0.999556367806714,0.9027540683746338,0.9999999403953552,1.0,1.0,0.0055398423141607,multi-qa-mpnet-base-dot-v1
True,20,1.0,facebook/bart-base,helinivan/english-sarcasm-detector,0.9457934498786926,0.1146428857186828,0.0031538605690002,0.0094116032123565,0.0241388082504272,0.0988981425762176,0.2001338644752203,0.9518612027168274,0.1100234013615232,0.0031538605690002,0.0089910924434661,0.022083044052124,0.0911515355110168,0.197811488940134,1.000000238418579,0.98362175382749,0.6503888964653015,0.9999998807907104,1.0,1.0,0.0491675612403088,multi-qa-mpnet-base-dot-v1
True,20,0.5,facebook/bart-base,helinivan/english-sarcasm-detector,0.9559281468391418,0.1146827349759111,0.0031538605690002,0.0094116032123565,0.0241388082504272,0.0988981425762176,0.2002993391540118,0.9518612027168274,0.1100234013615232,0.0031538605690002,0.0089910924434661,0.022083044052124,0.0911515355110168,0.197811488940134,1.000000238418579,0.9836200505796104,0.6503888964653015,0.9999998807907104,1.0,1.0,0.0491691602700906,multi-qa-mpnet-base-dot-v1
True,100,1.5,facebook/bart-base,helinivan/english-sarcasm-detector,0.9510655999183656,0.1099799869036433,0.0031538605690002,0.0089910924434661,0.022083044052124,0.0911515355110168,0.1978202103644903,0.9518612027168274,0.1100234013615232,0.0031538605690002,0.0089910924434661,0.022083044052124,0.0911515355110168,0.197811488940134,1.000000238418579,0.9998165124594564,0.9309054613113404,0.9999999403953552,1.0,1.0,0.0031417663808721,multi-qa-mpnet-base-dot-v1
True,100,1.0,facebook/bart-base,helinivan/english-sarcasm-detector,0.9620643854141236,0.1100589806383306,0.0031538605690002,0.0089910924434661,0.022083044052124,0.0911515355110168,0.1979035530068661,0.9518612027168274,0.1100234013615232,0.0031538605690002,0.0089910924434661,0.022083044052124,0.0911515355110168,0.197811488940134,1.000000238418579,0.9998600462470392,0.9757527112960817,0.9999999403953552,1.0,1.0,0.0014969146622905,multi-qa-mpnet-base-dot-v1
True,100,0.5,facebook/bart-base,helinivan/english-sarcasm-detector,0.9578845500946044,0.1103291070822513,0.0031538605690002,0.0089910924434661,0.0222561359405517,0.0911515355110168,0.1980525988235045,0.9518612027168274,0.1100234013615232,0.0031538605690002,0.0089910924434661,0.022083044052124,0.0911515355110168,0.197811488940134,1.000000238418579,0.999735072887305,0.9281066656112672,0.9999999403953552,1.0,1.0,0.0035112479644943,multi-qa-mpnet-base-dot-v1
